begin_node_id,end_node_id,Other Volume
1773121031,42437626,2267
42446066,42446070,1618
598043811,598043803,1572
42446016,42446455,2798
42438476,278609760,11850
2821304143,272195276,680
598054722,42486083,1438
2089938148,2089938144,15050
2821304138,272195276,881
42446041,42445733,1186
42446093,42443264,1181
42445976,42447228,842
42446072,42444487,1391
42741091,42735954,1885
42445899,42449308,672
42453624,449581627,2390
42446013,42446016,1304
42445666,42454006,217
42446221,42438066,2315
42445840,42450456,1064
42445731,42454189,1338
42496091,42465926,1414
42941870,42802543,5837
588720448,246912427,3254
42446293,42436756,1373
598043803,598043797,1572
42446266,42436748,1464
598043787,598043811,893
42446275,42436753,1063
598043789,598043787,1012
598043784,598043787,2314
598043787,598043789,2380
42445972,42445976,926
42445903,42446701,734
42445950,42445953,2421
42824399,607955129,1570
1773121034,42434196,1839
596788016,42430056,997
42741101,42733591,1631
42446164,42439486,1150
42445867,42448693,1316
42445700,42453036,1402
42445757,42451773,978
42445640,42455509,2314
42445947,42445950,274
42511260,373867810,4883
42439530,1919595927,1116
42445936,42445941,451
42478283,598227919,294
42839056,42839058,2436
42445896,42445899,515
42445908,42445909,1514
42446398,42430973,5662
42445917,42445920,96
42445916,42445917,835
42445909,42445910,1323
276299282,42846791,1616
2089938029,2089938015,6084
42446386,42430713,2474
42445899,42445903,3074
42445910,42445651,310
42445888,42446266,756
42445667,42453011,2720
2089938015,2089938012,5071
42445498,42458267,824
42445909,42443950,689
2089937994,2089937982,5071
42445664,42453007,890
2089938012,2089938011,5071
2089938011,2089938003,5071
42445885,42445888,1475
42741118,42731099,2534
42445903,42445365,1549
103098504,114662167,8059
42445823,42447182,1060
42445941,42443612,1278
42741030,42732974,2042
42445916,42443804,1085
42445920,42443807,3060
2408421325,599270611,1561
42445664,42445661,3020
42445928,42440453,354
42446021,42438487,1114
42445617,42452084,1692
42445840,42445843,1306
42445620,42452076,1425
42445661,42449942,2731
42446026,42439392,1122
42445603,42452067,1572
42446424,42425100,386
42446291,42429910,2315
42445738,42447136,2133
42446147,42434377,964
42445409,42456568,902
42494919,42494916,2139
103162254,103245949,5938
42445667,42445666,6061
42445926,42438881,924
42445731,42445733,787
42445738,42445740,1333
42446016,42436913,1819
42445976,42437425,1362
42786700,42885444,1616
2569923492,2569923500,2550
42446221,42428863,1658
42445656,42446945,542
42446031,42435499,671
42445700,42445702,1012
42446221,42428873,3404
42446386,42424218,2903
2844853158,42860617,2417
42444832,42453177,728
42445409,42445411,943
588114612,588114548,3263
42445867,42436575,379
42445651,42445649,457
42445656,42445653,2312
42445651,42445914,686
42445953,42436511,1314
42445653,42445651,302
42445740,42443042,646
42478277,598227894,678
42445666,42442933,430
42836198,42920362,1616
42445916,42437358,603
42445930,42436701,2302
42445263,42456091,2684
42938181,42904586,1967
42445888,42436746,271
42445498,42445505,588
42445885,42434800,433
42445413,42449926,1419
42445392,42451126,4111
42445843,42436640,3039
42445827,42436647,2490
42478164,598227849,1397
42832523,277388572,2875
246866828,42453417,4439
42442918,1930487416,380
42445569,42444385,2060
42421985,595250374,2380
2028383638,2028361256,2959
482611472,481250022,10118
42446036,42429324,1462
42445702,42436336,1626
42445733,42436539,1402
42445574,42442286,2424
42445484,42445481,691
42445914,42432438,2001
42445994,42429682,1141
42445474,42445466,639
42445481,42445479,971
42445479,42445474,851
42445740,42436546,955
42445961,42429971,1338
42445620,42440682,3085
42445612,42440810,775
61269797,42423070,13574
42445748,42436551,1761
42866903,276320152,2740
42445261,42450052,1454
42445587,42440376,1712
42492404,248607283,6643
1934650086,731930674,16719
42836338,42910339,2449
42443965,427842141,1979
42807755,597443954,5229
42445426,42445430,3565
42445411,42445413,2497
42445404,42445896,612
42443965,427842069,5768
42445374,42446935,3188
595105581,248708583,2125
42445711,42436316,4735
42445417,42445420,923
42444833,42453158,1577
42445011,42454433,1076
476241567,276059532,4471
42445392,42445390,2054
2297358949,42920850,2548
42835627,42931433,1229
42445404,42445409,383
42838611,42838614,1438
42838614,42838618,1438
42889760,42825879,2954
42445374,42445369,1297
42445382,42445378,279
42445390,42445392,1345
42445387,42445390,1813
42445374,42445378,1298
42445879,42429876,1301
42445378,42445382,1372
42445025,42454042,2199
42445603,42437580,2598
42445037,42455643,1785
42445369,42445374,891
42445369,42445365,1436
42445356,42445357,381
486871373,42480088,1863
595105531,248708366,4923
42445867,42428201,704
42445534,42439236,1331
42445196,42450083,2675
42445291,42446825,1533
42494916,42480574,1387
598308332,42465728,7420
42445259,42447174,1466
42444835,42453160,1673
42445569,42433834,2979
483584559,476241458,1365
42445649,42433604,742
42445489,42439580,2933
42445574,42436359,2065
42445020,42452365,1762
42445261,42445259,1724
42445189,42447206,587
276062187,2408421319,4015
42445232,42445230,1289
1258875665,42517002,2315
42445236,42445232,1293
42445783,42427305,555
42445230,42445227,761
42445227,42445225,2531
42445426,42435400,4839
42444820,42456076,2212
42446825,246866830,3023
42444928,42453630,1379
42838415,42838393,931
42445174,42445171,2146
42444897,42454325,835
42445247,42443009,1362
42445430,42435403,1780
42435261,247223720,958
42445649,42430320,1455
42896840,2262434175,3074
42445365,42437644,1318
42445411,42436751,2914
42445409,42436748,3502
42882977,42866657,1153
42450656,370924677,8454
2757485441,2757485453,5700
42493375,42499982,1342
42494916,42464827,887
42888758,42843183,1438
42445039,42445037,2009
42445219,42440131,2227
42445390,42434974,2839
42445357,42436037,645
1764647101,42429184,4629
42874694,276065908,1604
103162788,103207043,5938
42445387,42434969,4478
42445365,42434948,732
42444837,42451712,597
42445256,42438963,2298
42445378,42434959,2633
42445174,42440869,6797
42874694,276065579,806
42445369,42434951,911
42445247,42436492,2072
42444991,42444985,1274
42445020,42445018,940
42445027,42445025,916
42445558,42428476,597
42445466,42430535,1449
42458435,587812578,8874
42445001,42444991,873
42446386,61275601,5707
42445310,42434821,3978
42882996,2402842565,417
482617546,482617550,1475
42882987,2402842565,825
42444817,42450035,1861
482617539,482617546,1043
42493358,42513157,2524
42444906,42444897,335
42445466,42428411,657
246866830,42436033,3391
42444964,42444960,869
42445236,42436486,2827
42445481,42428425,741
42445230,42436481,1636
42445227,42436477,2894
42444909,42444906,2209
42445357,42431614,1261
42444933,42444928,1646
246866798,42436192,909
42445484,42427311,431
42445489,42427324,1580
42461379,1369956650,2095
42445569,42421960,1562
42445025,42440163,900
42445357,42430571,3015
42445466,42427300,824
42739770,42741038,2387
588545728,2821304143,2548
42445356,42430550,704
42445171,42436073,1865
42444832,42444833,589
42444810,42446066,1008
246866798,246906179,8658
42493348,42514454,1257
42444833,42444835,1044
42752942,588114612,8159
42888672,42841778,4554
42444916,42429663,1018
42445018,42432703,1691
42445219,42429744,1973
42445286,42429633,1698
103111281,103222970,1979
42888656,42841750,2407
246866828,42431630,963
42445291,42429633,1820
42444814,42444817,1690
42444809,42444810,2314
42445225,42429680,545
42445039,42435716,2869
42445011,42437368,2792
42444817,42443044,1644
42445420,42423774,14907
42445232,42429688,2343
42444485,42452809,870
42739327,42746508,2553
42533974,598043776,3022
42444452,42453246,545
42444960,42437663,1101
42445215,42429727,4426
42908487,597443932,2407
42445018,42435675,1139
42445420,42422868,3230
42444933,42435632,2989
276069369,2089938146,3401
42444991,42435657,3158
422438819,422438821,957
598433545,2708237394,7162
42444964,42435646,1082
42445001,42434434,1159
42444453,42444452,908
42444809,42436537,1357
247221417,42442158,2109
42444909,42435599,870
42786626,42852816,4416
42444985,42433625,1062
42453613,370893396,751
42445037,42431560,1328
60918687,171245253,6123
42444814,42436544,2510
42444495,42447154,2114
42888709,42832531,1476
2799547029,106710490,5841
42444822,42436556,992
42885753,42923790,2088
42885751,42923772,2957
42444500,42443052,1959
42444829,42434215,674
42444255,42452620,1329
482608660,599270611,950
246866830,246894565,4659
42444832,42434226,1846
371207282,42433404,16725
42444835,42434237,2104
42444458,42444457,1920
42444479,42444480,724
42444827,42434205,2025
1258875373,42501776,3339
42444809,42434011,1959
42444480,42444360,1078
42444479,42444353,1857
42443556,42445920,485
42444479,42428345,1215
42444271,42440271,1051
42444457,42438772,2311
42444360,42444353,1259
42494193,42474052,1479
595314118,42458435,11871
42444897,42429394,963
42444116,42452556,1161
42512085,2422186265,3311
42444928,42427477,1203
42444820,42428047,4481
42443570,62915527,11804
42444353,42444479,930
1044184577,277481423,11113
42443549,62915536,6955
42443570,62915525,8235
42444884,42427504,2878
42444487,42434166,1181
42444230,42444242,7515
103112761,103159360,1979
627905367,42428814,1857
42444452,42438702,1955
42443950,42452973,1076
42838618,42801729,1438
42444242,42444230,2928
2433000860,2433000853,15203
42492244,42527875,1145
42493380,42493375,1342
42444223,42444230,7520
42444500,42434172,2933
60925316,60925728,7348
42444506,42434179,1383
42444385,42431889,2409
276061025,2408421303,2796
42444129,42443928,2360
42444458,42434131,1342
42444271,42440270,874
42444049,42446977,1216
42444129,42444116,2654
42444255,42440356,2277
42444453,42434122,453
42444480,42431889,765
42445711,246866828,5763
42444242,42440356,2443
42444116,42444129,2395
1369956650,42492415,1344
371206271,42451754,1047
371206271,42451744,1615
42443965,42444964,1946
599270650,599270652,13685
106074504,42795971,7529
42444277,42437746,1470
1722116498,1733614298,736
42492270,42521808,1608
42444051,42444049,441
42444049,42443810,988
694854912,694854464,9261
60007415,243516350,16264
599270650,599270651,13486
694854920,694855254,9261
42443821,42450080,2907
42888672,42815834,3217
42444055,42442947,2734
595314120,42433256,554
42443806,42443807,797
42443811,42445924,360
42444271,42433229,1977
597443992,599270650,3866
42434011,247224999,1556
42448326,371037281,2263
42443680,42451674,1379
42443928,42444129,2663
597324681,277386525,2315
42443817,42446169,389
42433044,2640103270,1348
42448506,2141026544,1539
42492546,42509239,2806
42443556,42454428,741
42444255,42433243,2888
42444116,42437135,2683
42443807,42443806,1037
42492239,42515844,1486
42443804,42445916,1177
42443806,42445917,1089
42885773,42900675,1978
451066683,598202924,1397
42443549,42453555,6854
595314036,42443156,2518
42443807,42443810,1213
42443928,42440449,2361
42443824,42443826,1263
42444206,42431902,329
42443810,42443807,855
42443819,42443821,783
42443810,42444043,628
42492210,42510861,338
42443928,42437490,1014
276060698,2408421303,5033
279151954,42426747,1856
42443804,42443806,592
42443528,42452353,655
2446054619,42842543,2452
42836292,42858955,1436
42443799,42442851,6155
42444043,42434074,264
42443680,42445899,1648
42786672,42823417,1437
42786670,42823420,1438
1919595927,1692433935,1319
42444055,42434092,1339
42444051,42434087,912
42443824,42438084,1640
42444043,42432693,451
42786626,42823482,4630
1919595916,1692433928,938
42443614,42446999,414
2297358949,42866526,3288
486819531,42461379,11845
42444242,42427254,781
42443975,42433644,1056
42443674,42443676,3663
42443677,42443676,4831
595314040,42437156,1120
246866828,246866830,5801
42444081,42430951,398
246866830,246866828,5647
42442273,42456197,496
42442913,42449928,1175
42443329,42443326,2093
42443027,42456060,760
42737705,42761233,1985
42443563,42443561,2317
42443528,42445926,692
42443614,42443615,1659
42443561,42445011,738
694854464,694854466,9261
1258875665,42464621,4046
42443532,42445020,736
42443534,42443532,2388
42493251,42475498,1718
479717820,588191840,9438
42443819,42435230,588
42443413,42447295,2305
42492524,42497737,2124
42492524,42497734,2603
597328336,42901476,4317
42443085,42456115,1529
42443621,42440567,1078
42443406,42447285,966
1773060099,588455744,980
42443810,42434077,2342
42443403,42447273,1546
42443811,42434077,469
42443054,42456084,2783
246923513,587987721,1507
42938502,42826816,2314
42901588,588181373,1479
42443826,42432324,651
42433870,2216963516,1275
42443061,42456091,1399
42443332,42443329,2896
42442977,42455675,1543
42443403,42443388,3243
42443081,42453709,1967
42492415,42497737,1864
42443426,42443413,3971
479715943,479717820,9438
42491173,42535541,2138
42443406,42443403,2788
42443671,42434268,864
42443020,42454701,1380
42443426,42442567,2809
42443388,42443381,2912
42443381,42443373,2649
595314119,42425348,1594
42443676,42434285,2225
42482165,598033029,4439
42443268,42446086,818
42833397,42935204,2948
42443366,42443363,3921
42443363,42443361,1132
1533280148,427842140,1412
371206270,42428003,1773
42442952,42455934,3793
42443366,42442514,1073
1773082410,1692433907,812
42443381,42442534,1097
42443353,42443349,729
42442937,42455929,1180
42443346,42443344,4406
42443344,42443341,3118
370901769,42423039,4630
42442943,42453000,2355
42436788,1919595916,2045
42443336,42442432,1337
42443349,42442475,675
42443353,42442480,620
42442918,42455915,1531
42443313,42443310,1112
42443347,42442463,1614
42443561,42435671,1795
42436788,1919595927,2836
42443077,42450066,1208
277029610,597363919,9897
42833332,42935217,1266
42443068,42450057,4461
42443072,42450061,1546
42443532,42435680,1877
42443040,42450030,2108
42443612,42432825,1609
42443615,42432856,2776
42443618,42432867,3820
42817491,276209383,15923
42737547,42758053,1266
42442931,42454006,3872
42443078,42449427,5224
277386426,597311189,13893
42443264,42443268,1450
42443050,42450037,1752
42442955,42452882,3946
42492412,42492409,4745
42443264,42443263,1465
42443263,42443268,455
42443336,42437384,1842
42443000,42449991,1184
42492219,42497784,3819
42442848,42455867,1822
42492409,42492404,7118
42443037,42450028,1957
42443029,42450025,1749
42443671,42430265,4778
42442935,42453008,1235
42443563,42432706,1179
42443305,42440934,916
42884832,42909564,903
42491478,42520579,1978
42443666,42429521,2404
42446986,100522728,521
42443048,42448745,3399
42442937,42449945,1434
42835666,42858888,1437
42443534,42432598,1653
42491226,42527806,1223
486819536,1538237264,2132
42442843,42453601,2872
42492210,42496432,716
1807940789,42442557,2315
42443116,42444458,1965
42442948,42449954,2079
42443373,42436985,1990
42443570,42430680,1265
42442939,42449947,1117
42443674,42427386,991
42443361,42437050,2113
42442902,42436754,1753
42442959,42442957,785
42492213,42492210,686
42443052,42444506,2520
42442895,42449918,1420
42836343,42836338,1140
42443024,42446472,1298
42442959,42448379,1620
42442983,42447235,1172
42443058,42445261,4421
42443119,42443118,2953
42443099,42443105,6124
42442891,42449906,831
42443588,42428402,1059
42443363,42435317,921
42443044,42444820,6073
42443353,42435310,1286
42442881,42449893,1064
42443066,42443068,215
42443413,42432744,4525
42443341,42435283,3916
42443096,42443099,6124
42443092,42443096,6124
42443332,42435269,1546
42443085,42443088,2408
42442862,42449886,3766
